year,mfr,division,carline,mfrid,index,displ,cyl,trans,citympg,highwaympg,combmpg,aspir,trans2,gears,drivesys,fuel,class,car_truck,fe_rating,ghg_rating,smog_rating
2015,Ford Motor Company,Ford,EXPLORER AWD,FMX,162,3.5,6,Auto(S6),17,23,19,NA,SA,6,A,G,Standard SUV 4WD,0,4,4,5
2015,Ford Motor Company,Ford,EXPLORER FFV AWD,FMX,160,3.5,6,Auto(S6),17,23,19,NA,SA,6,A,G,Standard SUV 4WD,0,4,4,5
2015,Ford Motor Company,Ford,FLEX AWD,FMX,182,3.5,6,Auto(S6),16,23,18,TC,SA,6,A,G,Standard SUV 4WD,0,4,4,5
2015,Ford Motor Company,Ford,FLEX AWD,FMX,180,3.5,6,Auto(S6),17,23,19,NA,SA,6,A,G,Standard SUV 4WD,0,4,4,5
2015,General Motors,GMC,ACADIA AWD,GMX,587,3.6,6,Auto(A6),16,23,19,NA,A,6,A,G,Standard SUV 4WD,0,4,4,6
2015,General Motors,GMC,K1500 YUKON 4WD,GMX,521,5.3,8,Auto(A6),16,22,18,NA,A,6,4,G,Standard SUV 4WD,0,4,4,6
2015,General Motors,GMC,K1500 YUKON 4WD,GMX,579,5.3,8,Auto(A6),16,22,18,NA,A,6,4,G,Standard SUV 4WD,0,4,4,6
2015,General Motors,GMC,K1500 YUKON 4WD,GMX,504,6.2,8,Auto(A6),14,21,16,NA,A,6,4,G,Standard SUV 4WD,0,3,3,6
2015,General Motors,GMC,K1500 YUKON 4WD,GMX,649,6.2,8,Auto(A8),15,21,17,NA,A,8,4,G,Standard SUV 4WD,0,4,4,6
2015,General Motors,GMC,K1500 YUKON XL 4WD,GMX,520,5.3,8,Auto(A6),15,22,18,NA,A,6,4,G,Standard SUV 4WD,0,4,4,6
2015,General Motors,GMC,K1500 YUKON XL 4WD,GMX,578,5.3,8,Auto(A6),15,22,18,NA,A,6,4,G,Standard SUV 4WD,0,4,4,6
2015,General Motors,GMC,K1500 YUKON XL 4WD,GMX,503,6.2,8,Auto(A6),14,20,16,NA,A,6,4,G,Standard SUV 4WD,0,3,3,6
2015,General Motors,GMC,K1500 YUKON XL 4WD,GMX,648,6.2,8,Auto(A8),14,20,16,NA,A,8,4,G,Standard SUV 4WD,0,3,3,6
2015,Nissan,INFINITI,QX60 HYBRID AWD,NSX,692,2.5,4,Auto(AV-S7),25,28,26,SC,SCV,7,A,G,Standard SUV 4WD,0,6,6,5
2015,Nissan,INFINITI,QX80 4WD,NSX,382,5.6,8,Auto(S7),14,20,16,NA,SA,7,4,GP,Standard SUV 4WD,0,3,3,5
2015,Nissan,INFINITI,QX80 4WD (over 6000 lbs curb weight),NSX,384,5.6,8,Auto(S7),13,19,15,NA,SA,7,4,GP,Standard SUV 4WD,0,3,3,5
2015,FCA US LLC,Jeep,Grand Cherokee 4X4,CRX,403,3.6,6,Auto(A8),17,24,19,NA,A,8,4,G,Standard SUV 4WD,0,4,4,6
2015,FCA US LLC,Jeep,Grand Cherokee 4X4,CRX,788,5.7,8,Auto(A8),14,20,16,NA,A,8,4,GM,Standard SUV 4WD,0,3,3,6
2015,FCA US LLC,Jeep,Grand Cherokee SRT8 4x4,CRX,410,6.4,8,Auto(A8),13,19,15,NA,A,8,4,GP,Standard SUV 4WD,0,3,3,5
2015,Jaguar Land Rover L,Land Rover,Land Rover LR4,JLX,60,3,6,Auto(S8),15,19,16,SC,SA,8,4,GP,Standard SUV 4WD,0,3,3,5
2015,Jaguar Land Rover L,Land Rover,Range Rover,JLX,24,3,6,Auto(S8),17,23,19,SC,SA,8,4,GP,Standard SUV 4WD,0,4,4,7
2015,Jaguar Land Rover L,Land Rover,Range Rover FFV,JLX,22,5,8,Auto(S8),14,19,16,SC,SA,8,4,GP,Standard SUV 4WD,0,3,3,5
2015,Jaguar Land Rover L,Land Rover,Range Rover L FFV,JLX,23,5,8,Auto(S8),14,19,16,SC,SA,8,4,GP,Standard SUV 4WD,0,3,3,5
2015,Jaguar Land Rover L,Land Rover,Range Rover LWB,JLX,25,3,6,Auto(S8),17,23,19,SC,SA,8,4,GP,Standard SUV 4WD,0,4,4,7
2015,Jaguar Land Rover L,Land Rover,Range Rover Sport,JLX,42,3,6,Auto(S8),17,22,19,SC,SA,8,4,GP,Standard SUV 4WD,0,4,4,7
2015,Jaguar Land Rover L,Land Rover,Range Rover Sport,JLX,40,5,8,Auto(S8),14,19,16,SC,SA,8,4,GP,Standard SUV 4WD,0,3,3,5
2015,Jaguar Land Rover L,Land Rover,Range Rover Sport FFV,JLX,41,5,8,Auto(S8),14,19,16,SC,SA,8,4,GP,Standard SUV 4WD,0,3,3,5
2015,Toyota,LEXUS,GX 460,TYX,15,4.6,8,Auto(S6),15,20,17,NA,SA,6,4,GPR,Standard SUV 4WD,0,4,4,5
2015,Toyota,LEXUS,LX 570,TYX,137,5.7,8,Auto(S6),12,17,14,NA,SA,6,4,GPR,Standard SUV 4WD,0,2,2,5
2015,Ford Motor Company,Lincoln,MKT AWD,FMX,185,3.5,6,Auto(S6),16,23,18,TC,SA,6,A,G,Standard SUV 4WD,0,4,4,5
2015,Ford Motor Company,Lincoln,Navigator 4WD,FMX,63,3.5,6,Auto(S6),15,20,17,TC,SA,6,P,G,Standard SUV 4WD,0,4,4,5
2015,Ford Motor Company,Lincoln,Navigator L 4WD,FMX,256,3.5,6,Auto(S6),15,19,16,TC,SA,6,P,G,Standard SUV 4WD,0,3,3,5
2015,Mercedes-Benz,Mercedes-Benz,G 550,MBX,435,5.5,8,Auto(A7),12,15,13,NA,A,7,4,GPR,Standard SUV 4WD,0,1,1,5
2015,Mercedes-Benz,Mercedes-Benz,G 63 AMG,MBX,440,5.5,8,Auto(A7),12,14,13,TC,A,7,4,GPR,Standard SUV 4WD,0,1,1,5
2015,Mercedes-Benz,Mercedes-Benz,GL 350 BLUETEC 4MATIC,MBX,422,3,6,Auto(A7),19,26,22,TC,A,7,4,DU,Standard SUV 4WD,0,5,4,5
2015,Mercedes-Benz,Mercedes-Benz,GL 450 4MATIC,MBX,421,3,6,Auto(A7),17,21,19,TC,A,7,4,GPR,Standard SUV 4WD,0,4,4,5
2015,Mercedes-Benz,Mercedes-Benz,GL 550 4MATIC,MBX,423,4.7,8,Auto(A7),13,18,15,TC,A,7,4,GPR,Standard SUV 4WD,0,3,3,5
2015,Mercedes-Benz,Mercedes-Benz,GL 63 AMG,MBX,424,5.5,8,Auto(A7),13,17,14,TC,A,7,4,GPR,Standard SUV 4WD,0,2,2,5
2015,Mercedes-Benz,Mercedes-Benz,ML 250 BLUETEC 4MATIC,MBX,400,2.1,4,Auto(A7),22,29,25,TC,A,7,4,DU,Standard SUV 4WD,0,6,5,5
2015,Mercedes-Benz,Mercedes-Benz,ML 350 4MATIC,MBX,821,3.5,6,Auto(A7),17,22,19,NA,A,7,4,GPR,Standard SUV 4WD,0,4,4,5
2015,Mercedes-Benz,Mercedes-Benz,ML 350 4MATIC,MBX,402,3.5,6,Auto(A7),17,22,19,NA,A,7,4,GPR,Standard SUV 4WD,0,4,4,5
2015,Mercedes-Benz,Mercedes-Benz,ML 400 4MATIC,MBX,408,3,6,Auto(A7),18,22,20,TC,A,7,4,GPR,Standard SUV 4WD,0,5,5,5
2015,Mercedes-Benz,Mercedes-Benz,ML 63 AMG,MBX,406,5.5,8,Auto(A7),13,17,15,TC,A,7,4,GPR,Standard SUV 4WD,0,3,3,5
2015,Nissan,NISSAN,ARMADA 4WD,NSX,292,5.6,8,Auto(A5),12,18,14,NA,A,5,4,G,Standard SUV 4WD,0,2,2,5
2015,Nissan,NISSAN,ARMADA 4WD,NSX,283,5.6,8,Auto(A5),12,18,14,NA,A,5,4,G,Standard SUV 4WD,0,2,2,5
2015,Nissan,NISSAN,PATHFINDER Hybrid 4WD,NSX,694,2.5,4,Auto(AV),25,27,26,SC,CVT,1,4,G,Standard SUV 4WD,0,6,6,5
2015,Porsche,Porsche,Cayenne S,PRX,411,3.6,6,Auto(S8),17,24,20,TC,SA,8,A,GPR,Standard SUV 4WD,0,5,5,5
2015,Porsche,Porsche,Cayenne Turbo,PRX,421,4.8,8,Auto(S8),14,21,17,TC,SA,8,A,GPR,Standard SUV 4WD,0,4,4,5
2015,Toyota,TOYOTA,4RUNNER 4WD,TYX,202,4,6,Auto(S5),17,21,18,NA,SA,5,A,G,Standard SUV 4WD,0,4,4,5
2015,Toyota,TOYOTA,4RUNNER 4WD,TYX,105,4,6,Auto(S5),17,21,18,NA,SA,5,P,G,Standard SUV 4WD,0,4,4,5
2015,Toyota,TOYOTA,HIGHLANDER AWD,TYX,52,3.5,6,Auto(S6),18,24,20,NA,SA,6,A,G,Standard SUV 4WD,0,5,5,5
2015,Toyota,TOYOTA,HIGHLANDER HYBRID AWD,TYX,125,3.5,6,Auto(AV-S6),27,28,28,NA,SCV,6,A,G,Standard SUV 4WD,0,7,7,7
2015,Toyota,TOYOTA,HIGHLANDER HYBRID AWD LE Plus,TYX,126,3.5,6,Auto(AV-S6),28,28,28,NA,SCV,6,A,G,Standard SUV 4WD,0,7,7,7
2015,Toyota,TOYOTA,LAND CRUISER WAGON 4WD,TYX,136,5.7,8,Auto(S6),13,18,15,NA,SA,6,4,G,Standard SUV 4WD,0,3,3,5
2015,Toyota,TOYOTA,SEQUOIA 4WD,TYX,88,5.7,8,Auto(S6),13,17,14,NA,SA,6,P,G,Standard SUV 4WD,0,2,2,5
2015,Toyota,TOYOTA,SEQUOIA 4WD FFV,TYX,85,5.7,8,Auto(S6),13,17,14,NA,SA,6,P,G,Standard SUV 4WD,0,2,2,5
2015,Volkswagen Group of,Volkswagen,Touareg,VGA,57,3.6,6,Auto(S8),17,23,19,NA,SA,8,A,GP,Standard SUV 4WD,0,4,4,5
2015,Volkswagen Group of,Volkswagen,Touareg Hybrid,VGA,106,3,6,Auto(S8),20,24,21,SC,SA,8,A,GP,Standard SUV 4WD,0,5,5,5
2015,Roush,"Roush Industries, Inc.",Roush Stage 3 Mustang,RII,2,5,8,Auto(S6),13,23,16,SC,SA,6,R,GPR,Midsize Cars,car,3,3,5
2015,Roush,"Roush Industries, Inc.",Roush Stage 3 Mustang,RII,1,5,8,Manual(M6),12,23,16,SC,M,6,R,GPR,Midsize Cars,car,3,3,5
2015,Mercedes-Benz,Mercedes-Benz,S 63 AMG 4MATIC,MBX,205,5.5,8,Auto(A7),15,23,18,TC,A,7,4,GPR,Large Cars,car,4,4,5
2015,Mobility Ventures L,Mobility Ventures LLC,MV-1,MBV,1,3.7,6,Auto(A6),14,18,16,NA,A,6,R,G,Special Purpose Vehicle 2WD,??,3,3,5
2014,aston martin,Aston Martin Lagonda Ltd,V8 Vantage,ASX,2,5,8,Auto(AM7),14,21,16,NA,AM,7,R,GP,Two Seaters,car,3,3,5
2014,aston martin,Aston Martin Lagonda Ltd,V8 Vantage,ASX,1,5,8,Manual(M6),13,19,15,NA,M,6,R,GP,Two Seaters,car,2,2,5
2014,aston martin,Aston Martin Lagonda Ltd,V8 Vantage S,ASX,4,5,8,Auto(AM7),14,21,16,NA,AM,7,R,GP,Two Seaters,car,3,3,5
2014,aston martin,Aston Martin Lagonda Ltd,V8 Vantage S,ASX,3,5,8,Manual(M6),13,19,15,NA,M,6,R,GP,Two Seaters,car,2,2,5
2014,Audi,Audi,R8,ADX,5,4,8,Auto(AM-S7),14,23,17,NA,AMS,7,A,GP,Two Seaters,car,3,3,5
2014,Audi,Audi,R8,ADX,9,4,8,Manual(M6),11,20,14,NA,M,6,A,GP,Two Seaters,car,2,2,5
2014,Audi,Audi,R8,ADX,3,5,10,Auto(AM-S7),13,22,16,NA,AMS,7,A,GP,Two Seaters,car,3,3,5
2014,Audi,Audi,R8,ADX,7,5,10,Manual(M6),12,19,14,NA,M,6,A,GP,Two Seaters,car,2,2,5
2014,Audi,Audi,R8 Spyder,ADX,4,4,8,Auto(AM-S7),14,23,17,NA,AMS,7,A,GP,Two Seaters,car,3,3,5
2014,Audi,Audi,R8 Spyder,ADX,8,4,8,Manual(M6),11,20,14,NA,M,6,A,GP,Two Seaters,car,2,2,5
2014,Audi,Audi,R8 Spyder,ADX,2,5,10,Auto(AM-S7),13,22,16,NA,AMS,7,A,GP,Two Seaters,car,3,3,5
2014,Audi,Audi,R8 Spyder,ADX,6,5,10,Manual(M6),12,19,14,NA,M,6,A,GP,Two Seaters,car,2,2,5
2014,Audi,Audi,TT Roadster quattro,ADX,39,2,4,Auto(AM-S6),22,31,26,TC,AMS,6,A,GP,Two Seaters,car,7,7,5
2014,BMW,BMW,Z4 sDrive28i,BMX,428,2,4,Auto(S8),22,33,26,TC,SA,8,R,GP,Two Seaters,car,7,7,5
2014,BMW,BMW,Z4 sDrive28i,BMX,429,2,4,Manual(M6),22,34,26,TC,M,6,R,GP,Two Seaters,car,7,7,5
2014,BMW,BMW,Z4 sDrive35i,BMX,436,3,6,Auto(AM-S7),17,24,20,TC,AMS,7,R,GP,Two Seaters,car,5,5,5
2014,BMW,BMW,Z4 sDrive35i,BMX,435,3,6,Manual(M6),19,26,21,TC,M,6,R,GP,Two Seaters,car,5,5,5
2014,BMW,BMW,Z4 sDrive35is,BMX,438,3,6,Auto(AM-S7),17,24,20,TC,AMS,7,R,GP,Two Seaters,car,5,5,5
2014,Bugatti,Bugatti,Veyron,BGT,27,8,16,Auto(AM-S7),8,15,10,TC,AMS,7,A,GPR,Two Seaters,car,1,1,5
2014,General Motors,Chevrolet,CORVETTE,GMX,333,6,8,Auto(S6),16,28,20,NA,SA,6,R,GPR,Two Seaters,car,5,5,6
2014,General Motors,Chevrolet,CORVETTE,GMX,102,6,8,Manual(M7),17,29,21,NA,M,7,R,GPR,Two Seaters,car,5,5,6
2014,Ferrari,"Ferrari North America, Inc.",458 Italia,FEX,142,5,8,Auto(AM7),13,17,14,NA,AM,7,R,GPR,Two Seaters,car,2,2,5
2014,Ferrari,"Ferrari North America, Inc.",458 Italia,FEX,143,5,8,Auto(AM7),13,17,15,NA,AM,7,R,GPR,Two Seaters,car,2,2,5
2014,Ferrari,"Ferrari North America, Inc.",458 Speciale,FEX,146,5,8,Auto(AM7),13,17,14,NA,AM,7,R,GPR,Two Seaters,car,2,2,5
2014,Ferrari,"Ferrari North America, Inc.",458 Speciale,FEX,147,5,8,Auto(AM7),13,17,15,NA,AM,7,R,GPR,Two Seaters,car,2,2,5
2014,Ferrari,"Ferrari North America, Inc.",458 Spider,FEX,144,5,8,Auto(AM7),13,17,14,NA,AM,7,R,GPR,Two Seaters,car,2,2,5
2014,Ferrari,"Ferrari North America, Inc.",458 Spider,FEX,145,5,8,Auto(AM7),13,17,15,NA,AM,7,R,GPR,Two Seaters,car,2,2,5
2014,Ferrari,"Ferrari North America, Inc.",F12,FEX,153,6,12,Auto(AM7),11,16,13,NA,AM,7,R,GPR,Two Seaters,car,1,1,5
2014,Ferrari,"Ferrari North America, Inc.",F12,FEX,154,6,12,Auto(AM7),12,16,13,NA,AM,7,R,GPR,Two Seaters,car,1,1,5
2014,Honda,Honda,CR-Z,HNX,34,2,4,Auto(AV-S7),36,39,37,NA,SCV,7,F,G,Two Seaters,car,9,9,9
2014,Honda,Honda,CR-Z,HNX,35,2,4,Manual(M6),31,38,34,NA,M,6,F,G,Two Seaters,car,8,8,9
2014,Jaguar Land Rover L,Jaguar,F-TYPE Convertible,JLX,154,3,6,Auto(S8),20,28,23,SC,SA,8,R,GP,Two Seaters,car,6,6,5
2014,Jaguar Land Rover L,Jaguar,F-TYPE S Convertible,JLX,156,3,6,Auto(S8),19,27,22,SC,SA,8,R,GP,Two Seaters,car,5,5,5
2014,Jaguar Land Rover L,Jaguar,F-TYPE V8 S Convertible,JLX,152,5,8,Auto(S8),16,23,18,SC,SA,8,R,GP,Two Seaters,car,4,4,5
2014,Lamborghini,Lamborghini,Aventador Coupe,NLX,92,7,12,Auto(AM-S7),11,18,13,NA,AMS,7,A,GPR,Two Seaters,car,1,1,5
2014,Lamborghini,Lamborghini,Aventador Roadster,NLX,93,7,12,Auto(AM-S7),10,16,12,NA,AMS,7,A,GPR,Two Seaters,car,1,1,5
2014,Lamborghini,Lamborghini,Aventador Veneno Coupe,NLX,94,7,12,Auto(AM-S7),11,17,13,NA,AMS,7,A,GPR,Two Seaters,car,1,1,5
2014,Lamborghini,Lamborghini,Gallardo Coupe,NLX,32,5,10,Auto(AM-S6),13,20,16,NA,AMS,6,A,GP,Two Seaters,car,3,3,5
2014,Lamborghini,Lamborghini,Gallardo Coupe,NLX,34,5,10,Manual(M6),12,20,15,NA,M,6,A,GP,Two Seaters,car,2,2,5
2014,Lamborghini,Lamborghini,Gallardo Spyder,NLX,33,5,10,Auto(AM-S6),13,20,16,NA,AMS,6,A,GP,Two Seaters,car,3,3,5
2014,Lamborghini,Lamborghini,Gallardo Spyder,NLX,35,5,10,Manual(M6),12,20,14,NA,M,6,A,GP,Two Seaters,car,2,2,5
2014,MAZDA,MAZDA,MX-5,TKX,15,2,4,Auto(S6),21,28,23,NA,SA,6,R,GP,Two Seaters,car,6,6,5
2014,MAZDA,MAZDA,MX-5,TKX,13,2,4,Manual(M5),22,28,25,NA,M,5,R,GP,Two Seaters,car,6,6,5
2014,MAZDA,MAZDA,MX-5,TKX,14,2,4,Manual(M6),21,28,24,NA,M,6,R,GP,Two Seaters,car,6,6,5
2014,McLaren Automotive ,McLaren Automotive Limted,MP4-12C Coupe,MLN,1,4,8,Auto(A7),15,22,18,TC,A,7,R,GP,Two Seaters,car,4,4,5
2014,McLaren Automotive ,McLaren Automotive Limted,MP4-12C Spider,MLN,2,4,8,Auto(A7),15,22,18,TC,A,7,R,GP,Two Seaters,car,4,4,5
2014,Mercedes-Benz,Mercedes-Benz,SL 550,MBX,222,5,8,Auto(A7),18,25,20,TC,A,7,R,GPR,Two Seaters,car,5,5,5
2014,Mercedes-Benz,Mercedes-Benz,SL 63 AMG,MBX,226,6,8,Auto(A7),16,25,19,TC,A,7,R,GPR,Two Seaters,car,4,4,5
2014,Mercedes-Benz,Mercedes-Benz,SL 65 AMG,MBX,228,6,12,Auto(A7),14,21,17,TC,A,7,R,GPR,Two Seaters,car,3,3,5
2014,Mercedes-Benz,Mercedes-Benz,SLK 250,MBX,232,2,4,Auto(A7),23,33,26,TC,A,7,R,GPR,Two Seaters,car,7,7,5
2014,Mercedes-Benz,Mercedes-Benz,SLK 250,MBX,233,2,4,Manual(M6),22,32,26,TC,M,6,R,GPR,Two Seaters,car,7,7,5
2014,Mercedes-Benz,Mercedes-Benz,SLK 350,MBX,236,4,6,Auto(A7),21,29,24,NA,A,7,R,GPR,Two Seaters,car,6,6,5
2014,Mercedes-Benz,Mercedes-Benz,SLK 55 AMG,MBX,238,6,8,Auto(A7),19,28,22,NA,A,7,R,GPR,Two Seaters,car,5,5,5
2014,Mercedes-Benz,Mercedes-Benz,SLS AMG Black Series Coupe,MBX,272,6,8,Auto(AM7),13,17,14,NA,AM,7,R,GPR,Two Seaters,car,2,2,5
2014,Mercedes-Benz,Mercedes-Benz,SLS AMG Coupe,MBX,270,6,8,Auto(AM7),13,19,15,NA,AM,7,R,GPR,Two Seaters,car,2,2,5
2014,Mercedes-Benz,Mercedes-Benz,SLS AMG GT Coupe,MBX,273,6,8,Auto(AM7),13,19,15,NA,AM,7,R,GPR,Two Seaters,car,2,2,5
2014,Mercedes-Benz,Mercedes-Benz,SLS AMG GT Roadster,MBX,274,6,8,Auto(AM7),13,19,15,NA,AM,7,R,GPR,Two Seaters,car,2,2,5
2014,Mercedes-Benz,Mercedes-Benz,SLS AMG Roadster,MBX,271,6,8,Auto(AM7),13,19,15,NA,AM,7,R,GPR,Two Seaters,car,2,2,5
2014,Mercedes-Benz,Mercedes-Benz,Smart fortwo (Convertible),MBX,703,1,3,Auto(AM5),34,38,36,NA,AM,5,R,GPR,Two Seaters,car,9,9,5
2014,Mercedes-Benz,Mercedes-Benz,Smart fortwo (COUPE),MBX,702,1,3,Auto(AM5),34,38,36,NA,AM,5,R,GPR,Two Seaters,car,9,9,5
2014,BMW,Mini,Mini Cooper Clubvan,BMX,44,2,4,Auto(S6),27,35,30,NA,SA,6,F,GP,Two Seaters,car,8,8,5
2014,BMW,Mini,Mini Cooper Clubvan,BMX,45,2,4,Manual(M6),28,35,31,NA,M,6,F,GP,Two Seaters,car,8,8,5
2014,BMW,Mini,Mini Cooper Coupe,BMX,40,2,4,Auto(S6),28,36,31,NA,SA,6,F,GP,Two Seaters,car,8,8,5
2014,BMW,Mini,Mini Cooper Coupe,BMX,41,2,4,Manual(M6),29,37,32,NA,M,6,F,GP,Two Seaters,car,8,8,5
2014,BMW,Mini,Mini Cooper Roadster,BMX,30,2,4,Auto(S6),27,35,30,NA,SA,6,F,GP,Two Seaters,car,8,8,5
2014,BMW,Mini,Mini Cooper Roadster,BMX,31,2,4,Manual(M6),28,35,31,NA,M,6,F,GP,Two Seaters,car,8,8,5
2014,BMW,Mini,Mini Cooper S Coupe,BMX,52,2,4,Auto(S6),26,35,30,TC,SA,6,F,GP,Two Seaters,car,8,8,5
2014,BMW,Mini,Mini Cooper S Coupe,BMX,53,2,4,Manual(M6),26,35,30,TC,M,6,F,GP,Two Seaters,car,8,8,5
2014,BMW,Mini,Mini Cooper S Roadster,BMX,50,2,4,Auto(S6),26,35,30,TC,SA,6,F,GP,Two Seaters,car,8,8,5
2014,BMW,Mini,Mini Cooper S Roadster,BMX,51,2,4,Manual(M6),26,35,30,TC,M,6,F,GP,Two Seaters,car,8,8,5
2014,BMW,Mini,Mini John Cooper Works Coupe,BMX,70,2,4,Auto(S6),26,35,30,TC,SA,6,F,GP,Two Seaters,car,8,8,5
2014,BMW,Mini,Mini John Cooper Works Coupe,BMX,71,2,4,Manual(M6),26,35,30,TC,M,6,F,GP,Two Seaters,car,8,8,5
2014,BMW,Mini,Mini John Cooper Works Roadster,BMX,72,2,4,Auto(S6),26,35,30,TC,SA,6,F,GP,Two Seaters,car,8,8,5
2014,BMW,Mini,Mini John Cooper Works Roadster,BMX,73,2,4,Manual(M6),26,35,30,TC,M,6,F,GP,Two Seaters,car,8,8,5
2014,Nissan,NISSAN,370Z,NSX,56,4,6,Auto(S7),19,26,22,NA,SA,7,R,GPR,Two Seaters,car,5,5,5
2014,Nissan,NISSAN,370Z,NSX,57,4,6,Manual(M6),18,26,21,NA,M,6,R,GPR,Two Seaters,car,5,5,5
2014,Nissan,NISSAN,370Z Roadster,NSX,58,4,6,Auto(S7),18,25,21,NA,SA,7,R,GPR,Two Seaters,car,5,5,5
2014,Nissan,NISSAN,370Z Roadster,NSX,59,4,6,Manual(M6),17,25,20,NA,M,6,R,GPR,Two Seaters,car,5,5,5
2014,Porsche,Porsche,911 GT3,PRX,531,4,6,Auto(AM-S7),15,20,17,NA,AMS,7,R,GP,Two Seaters,car,3,3,5
2014,Porsche,Porsche,Boxster,PRX,202,3,6,Auto(AM-S7),22,32,26,NA,AMS,7,R,GP,Two Seaters,car,7,7,6
2014,Porsche,Porsche,Boxster,PRX,201,3,6,Manual(M6),20,30,24,NA,M,6,R,GP,Two Seaters,car,6,6,6
2014,Porsche,Porsche,Boxster S,PRX,222,3,6,Auto(AM-S7),21,30,24,NA,AMS,7,R,GP,Two Seaters,car,6,6,6
2014,Porsche,Porsche,Boxster S,PRX,221,3,6,Manual(M6),20,28,23,NA,M,6,R,GP,Two Seaters,car,6,6,6
2014,Porsche,Porsche,Cayman,PRX,212,3,6,Auto(AM-S7),22,32,26,NA,AMS,7,R,GP,Two Seaters,car,7,7,6
2014,Porsche,Porsche,Cayman,PRX,211,3,6,Manual(M6),20,30,24,NA,M,6,R,GP,Two Seaters,car,6,6,6
2014,Porsche,Porsche,Cayman S,PRX,232,3,6,Auto(AM-S7),21,30,24,NA,AMS,7,R,GP,Two Seaters,car,6,6,6
2014,Porsche,Porsche,Cayman S,PRX,231,3,6,Manual(M6),20,28,23,NA,M,6,R,GP,Two Seaters,car,6,6,6
2014,Chrysler Group LLC,SRT,Viper,CRX,314,8,10,Manual(M6),12,19,15,NA,M,6,R,GP,Two Seaters,car,2,2,5
2014,aston martin,Aston Martin Lagonda Ltd,DB9,ASX,5,6,12,Auto(S6),13,19,15,NA,SA,6,R,GP,Minicompact Cars,car,2,2,5
2014,aston martin,Aston Martin Lagonda Ltd,Vanquish,ASX,6,6,12,Auto(S6),13,19,15,NA,SA,6,R,GP,Minicompact Cars,car,2,2,5
2014,Ferrari,"Ferrari North America, Inc.",Ferrari California,FEX,149,4,8,Auto(AM7),13,19,15,NA,AM,7,R,GPR,Minicompact Cars,car,2,2,5
2014,Ferrari,"Ferrari North America, Inc.",Ferrari California,FEX,150,4,8,Auto(AM7),14,19,16,NA,AM,7,R,GPR,Minicompact Cars,car,3,3,5
2014,Chrysler Group LLC,FIAT,500,CRX,230,1,4,Auto(A6),27,34,30,NA,A,6,F,GP,Minicompact Cars,car,8,8,5
2014,Chrysler Group LLC,FIAT,500,CRX,10,1,4,Manual(M5),28,34,30,TC,M,5,F,GP,Minicompact Cars,car,8,8,5
2014,Chrysler Group LLC,FIAT,500,CRX,231,1,4,Manual(M5),31,40,34,NA,M,5,F,GP,Minicompact Cars,car,8,8,5
2014,Chrysler Group LLC,FIAT,500 Abarth,CRX,11,1,4,Manual(M5),28,34,30,TC,M,5,F,GP,Minicompact Cars,car,8,8,5
2014,Jaguar Land Rover L,Jaguar,XK,JLX,101,5,8,Auto(S6),16,24,19,NA,SA,6,R,GP,Minicompact Cars,car,4,4,5
2014,Jaguar Land Rover L,Jaguar,XK,JLX,103,5,8,Auto(S6),15,22,18,SC,SA,6,R,GP,Minicompact Cars,car,4,4,5
2014,Jaguar Land Rover L,Jaguar,XK Convertible,JLX,102,5,8,Auto(S6),16,22,18,NA,SA,6,R,GP,Minicompact Cars,car,4,4,5
2014,Jaguar Land Rover L,Jaguar,XK Convertible,JLX,104,5,8,Auto(S6),15,22,17,SC,SA,6,R,GP,Minicompact Cars,car,3,3,5
2014,Lotus,Lotus Cars Ltd,Evora,LTX,5,4,6,Auto(S6),19,28,22,NA,SA,6,R,GP,Minicompact Cars,car,5,5,5
2014,Lotus,Lotus Cars Ltd,Evora,LTX,6,4,6,Auto(S6),19,28,22,SC,SA,6,R,GP,Minicompact Cars,car,5,5,5
2014,Lotus,Lotus Cars Ltd,Evora,LTX,3,4,6,Manual(M6),18,26,21,NA,M,6,R,GP,Minicompact Cars,car,5,5,5
2014,Lotus,Lotus Cars Ltd,Evora,LTX,4,4,6,Manual(M6),17,26,20,SC,M,6,R,GP,Minicompact Cars,car,5,5,5
2014,BMW,Mini,Mini Cooper Convertible,BMX,36,2,4,Auto(S6),27,35,30,NA,SA,6,F,GP,Minicompact Cars,car,8,8,5
2014,BMW,Mini,Mini Cooper Convertible,BMX,37,2,4,Manual(M6),28,35,31,NA,M,6,F,GP,Minicompact Cars,car,8,8,5
2014,BMW,Mini,Mini Cooper S Convertible,BMX,58,2,4,Auto(S6),26,35,30,TC,SA,6,F,GP,Minicompact Cars,car,8,8,5
2014,BMW,Mini,Mini Cooper S Convertible,BMX,59,2,4,Manual(M6),26,35,30,TC,M,6,F,GP,Minicompact Cars,car,8,8,5
2014,BMW,Mini,Mini John Cooper Works Conv.,BMX,78,2,4,Auto(S6),26,35,30,TC,SA,6,F,GP,Minicompact Cars,car,8,8,5
2014,BMW,Mini,Mini John Cooper Works Conv.,BMX,79,2,4,Manual(M6),26,35,30,TC,M,6,F,GP,Minicompact Cars,car,8,8,5
2014,Porsche,Porsche,911 Carrera,PRX,102,3,6,Auto(AM-S7),20,28,23,NA,AMS,7,R,GP,Minicompact Cars,car,6,6,5
2014,Porsche,Porsche,911 Carrera,PRX,101,3,6,Manual(M7),19,27,22,NA,M,7,R,GP,Minicompact Cars,car,5,5,5
